position	x	n	folded
133102279	56	120	1
133102894	56	120	1
133102905	33	120	1
133103095	12	120	1
133103496	53	120	1
133103752	56	120	1
133103778	53	120	1
133103999	53	120	1
133105012	41	120	1
133105099	4	120	1
133105417	14	120	1
133105470	34	120	1
133105709	13	120	1
133105715	24	120	1
133105969	11	120	1
133106042	30	120	1
133106102	14	120	1
133106366	13	120	1
133106461	37	120	1
133106621	24	120	1
133106787	13	120	1
133106810	14	120	1
133107519	14	120	1
133107573	12	120	1
133107579	20	120	1
133108849	24	120	1
133109240	24	120	1
133109681	13	120	1
133109895	24	120	1
133109978	37	120	1
133110218	24	120	1
133110239	3	120	1
133110370	14	120	1
133110498	13	120	1
133110503	9	120	1
133110871	36	120	1
133110907	51	120	1
133111186	14	120	1
133111624	20	120	1
133111801	37	120	1
133111992	38	120	1
133112022	13	120	1
133112406	15	120	1
133113891	15	120	1
133114009	3	120	1
133114179	2	120	1
133114614	24	120	1
133114900	15	120	1
133114913	35	120	1
133115801	23	120	1
133116652	17	120	1
133116959	29	120	1
133117004	2	120	1
133117516	17	120	1
133117881	23	120	1
133118249	23	120	1
133118766	2	120	1
133119013	15	120	1
133119470	29	120	1
133119863	13	120	1
133120366	29	120	1
133120736	29	120	1
133120823	15	120	1
133121105	6	120	1
133121320	16	120	1
133121614	14	120	1
133121830	14	120	1
133122301	11	120	1
133122416	24	120	1
133122941	14	120	1
133123500	53	120	1
133123699	53	120	1
133124010	30	120	1
133124404	28	120	1
133124708	30	120	1
133124965	19	120	1
133125542	15	120	1
133125879	31	120	1
133126303	23	120	1
133126717	7	120	1
133127176	30	120	1
133127627	29	120	1
133128413	30	120	1
133128662	59	120	1
133128691	25	120	1
133128777	14	120	1
133128846	59	120	1
133129113	37	120	1
133129154	59	120	1
133129206	13	120	1
133129441	36	120	1
133129479	60	120	1
133129621	59	120	1
133129645	59	120	1
133129674	59	120	1
133129812	22	120	1
133129843	32	120	1
133129953	36	120	1
133130038	36	120	1
133130263	23	120	1
133130298	23	120	1
133130318	36	120	1
133130439	47	120	1
133130474	48	120	1
133130484	21	120	1
133130752	24	120	1
133130765	26	120	1
133130936	26	120	1
133130970	37	120	1
133131127	23	120	1
133131145	23	120	1
133131146	52	120	1
133131648	14	120	1
133131788	52	120	1
133131790	52	120	1
133131928	5	120	1
133131965	52	120	1
133132211	12	120	1
133132442	51	120	1
133132542	51	120	1
133132571	51	120	1
133132625	51	120	1
133132673	51	120	1
133132784	37	120	1
133133310	41	120	1
133133423	37	120	1
133133819	37	120	1
133134198	37	120	1
133134304	51	120	1
133134488	51	120	1
133134521	2	120	1
133134759	37	120	1
133134832	37	120	1
133135284	8	120	1
133135690	14	120	1
133135720	14	120	1
133135849	51	120	1
133136147	37	120	1
133136677	3	120	1
133136954	36	120	1
133137283	14	120	1
133137569	25	120	1
133137677	11	120	1
133137694	44	120	1
133137795	2	120	1
133137956	51	120	1
133138076	51	120	1
133138082	13	120	1
133138184	18	120	1
133138423	12	120	1
133138446	14	120	1
133138698	26	120	1
133138846	11	120	1
133138899	36	120	1
133139165	51	120	1
133139329	45	120	1
133139416	26	120	1
133139619	36	120	1
133139980	35	120	1
133140143	21	120	1
133140175	37	120	1
133140238	37	120	1
133140406	37	120	1
133140830	51	120	1
133140912	44	120	1
133141306	37	120	1
133141600	56	120	1
133141602	39	120	1
133141625	37	120	1
133141649	38	120	1
133141699	20	120	1
133141799	45	120	1
133142362	23	120	1
133142435	55	120	1
133142591	10	120	1
133142633	14	120	1
133143048	12	120	1
133143069	13	120	1
133143949	16	120	1
133144444	3	120	1
133144681	2	120	1
133144854	10	120	1
133145025	14	120	1
133145123	20	120	1
133145175	14	120	1
133145239	22	120	1
133145321	2	120	1
133145979	14	120	1
133146065	40	120	1
133146150	26	120	1
133146677	37	120	1
133146884	14	120	1
133147120	23	120	1
133147301	14	120	1
133147997	12	120	1
133148007	36	120	1
133148225	17	120	1
133148706	25	120	1
133148757	14	120	1
133148891	38	120	1
133149854	18	120	1
133150220	11	120	1
133150229	39	120	1
133150451	42	120	1
133150759	25	120	1
133151631	24	120	1
133151767	42	120	1
133151907	39	120	1
133151986	10	120	1
133152018	24	120	1
133152210	24	120	1
133152842	19	120	1
133153049	24	120	1
133153065	25	120	1
133154917	14	120	1
133154918	22	120	1
133155578	25	120	1
133156518	25	120	1
133156739	24	120	1
133156823	57	120	1
133157217	38	120	1
133157408	36	120	1
133157516	24	120	1
133157581	39	120	1
133157976	38	120	1
133158110	38	120	1
133158111	39	120	1
133158272	23	120	1
133158385	38	120	1
133158446	38	120	1
133158612	39	120	1
133158613	3	120	1
133158688	38	120	1
133158797	13	120	1
133158866	26	120	1
133159274	57	120	1
133159430	39	120	1
133159476	23	120	1
133159518	37	120	1
133159683	37	120	1
133159871	38	120	1
133159990	36	120	1
133159998	38	120	1
133160015	37	120	1
133160069	38	120	1
133160460	40	120	1
133160472	58	120	1
133161208	24	120	1
133161229	12	120	1
133161252	24	120	1
133161306	25	120	1
133161477	15	120	1
133161487	24	120	1
133161887	12	120	1
133161994	18	120	1
133162367	2	120	1
133162547	26	120	1
133162918	17	120	1
133163272	19	120	1
133163558	16	120	1
133163961	25	120	1
133164695	21	120	1
133164782	21	120	1
133165189	37	120	1
133165311	20	120	1
133165313	18	120	1
133165343	20	120	1
133169280	19	120	1
133169404	42	120	1
133170065	19	120	1
133171111	6	120	1
133171746	39	120	1
133171750	25	120	1
133171877	14	120	1
133172450	8	120	1
133172831	3	120	1
133172859	14	120	1
133172860	14	120	1
133172916	9	120	1
133173105	4	120	1
133174557	9	120	1
133175696	28	120	1
133175885	28	120	1
133175890	22	120	1
133176282	8	120	1
133177395	28	120	1
133177681	5	120	1
133178793	14	120	1
133178897	14	120	1
133179083	6	120	1
133179507	14	120	1
133180328	13	120	1
133180349	12	120	1
133180839	46	120	1
133180958	45	120	1
133181180	10	120	1
133181558	6	120	1
133182170	25	120	1
133182291	18	120	1
133182637	17	120	1
133182932	7	120	1
133182935	13	120	1
133183689	4	120	1
133184127	25	120	1
133184949	15	120	1
133185033	36	120	1
133185230	12	120	1
133185498	13	120	1
133185542	17	120	1
133185551	13	120	1
133185688	14	120	1
133186534	13	120	1
133186942	11	120	1
133186946	10	120	1
133188472	36	120	1
133188710	12	120	1
133188780	19	120	1
133188797	45	120	1
133189307	36	120	1
133189350	13	120	1
133189534	11	120	1
133190125	26	120	1
133190151	10	120	1
133190487	5	120	1
133190743	37	120	1
133190875	37	120	1
133190945	9	120	1
133191433	35	120	1
133191785	55	120	1
133191926	58	120	1
133192437	34	120	1
133192636	20	120	1
133192686	24	120	1
133193021	60	120	1
133193313	37	120	1
133193454	31	120	1
133193479	59	120	1
133194401	27	120	1
133194769	12	120	1
133194841	14	120	1
133194888	15	120	1
133195058	10	120	1
133195862	35	120	1
133196040	17	120	1
133196119	20	120	1
133196256	44	120	1
133196327	44	120	1
133196412	24	120	1
133196646	6	120	1
133197131	20	120	1
133197391	18	120	1
133197689	25	120	1
133197944	41	120	1
133198156	20	120	1
133198314	10	120	1
133198315	25	120	1
133198795	56	120	1
133199032	19	120	1
133199359	2	120	1
133200073	15	120	1
133200479	5	120	1
133200485	17	120	1
133200664	20	120	1
133200719	17	120	1
133200733	2	120	1
133200879	48	120	1
133201419	17	120	1
133202076	17	120	1
133202261	5	120	1
133203036	23	120	1
133203084	32	120	1
133203331	30	120	1
133203711	41	120	1
133204241	32	120	1
133204411	32	120	1
133204432	9	120	1
133204701	26	120	1
133204776	15	120	1
133204886	32	120	1
133205106	40	120	1
133205199	40	120	1
133206316	40	120	1
133206401	40	120	1
133206721	42	120	1
133206932	42	120	1
133207085	40	120	1
133207098	40	120	1
133207279	40	120	1
133207818	40	120	1
133207915	30	120	1
133208054	33	120	1
133208078	33	120	1
133208111	34	120	1
133208227	44	120	1
133208830	36	120	1
133209082	29	120	1
133209266	37	120	1
133209412	29	120	1
133209601	37	120	1
133209667	37	120	1
133209799	36	120	1
133209972	37	120	1
133210128	14	120	1
133210214	37	120	1
133210486	31	120	1
133210488	37	120	1
133210512	37	120	1
133210704	37	120	1
133210762	44	120	1
133211057	37	120	1
133211109	37	120	1
133211191	14	120	1
133211316	24	120	1
133211616	37	120	1
133211650	37	120	1
133211805	39	120	1
133211818	42	120	1
133211883	37	120	1
133211926	38	120	1
133212139	14	120	1
133212204	44	120	1
133212576	37	120	1
133212932	39	120	1
133213295	39	120	1
133213431	37	120	1
133213585	25	120	1
133213859	37	120	1
133213860	37	120	1
133214835	4	120	1
133215068	35	120	1
133215110	27	120	1
133215956	38	120	1
133215976	12	120	1
133216054	44	120	1
133216393	36	120	1
133216635	11	120	1
133216660	39	120	1
133216893	29	120	1
133217075	44	120	1
133217479	39	120	1
133217760	37	120	1
133218098	39	120	1
133218761	42	120	1
133219059	38	120	1
133219563	25	120	1
133220465	39	120	1
133220759	39	120	1
133221101	39	120	1
133221655	30	120	1
133222196	39	120	1
133222223	39	120	1
133222349	39	120	1
133222466	39	120	1
133222673	10	120	1
133222790	44	120	1
133222870	37	120	1
133223345	39	120	1
133223690	44	120	1
133223696	37	120	1
133224293	37	120	1
133224329	38	120	1
133224364	44	120	1
133224822	39	120	1
133225369	41	120	1
133225944	42	120	1
133226017	39	120	1
133226150	43	120	1
133226177	43	120	1
133226384	43	120	1
133226678	34	120	1
133226821	43	120	1
133227469	34	120	1
133227585	43	120	1
133227667	43	120	1
133228012	43	120	1
133228211	43	120	1
133228819	43	120	1
133228822	43	120	1
133229117	43	120	1
133229237	39	120	1
133229338	34	120	1
133229794	43	120	1
133230184	7	120	1
133230302	43	120	1
133230421	44	120	1
133230452	43	120	1
133230788	43	120	1
133230819	43	120	1
133231075	43	120	1
133231197	42	120	1
133231470	43	120	1
133231717	25	120	1
133231863	43	120	1
133231919	43	120	1
133233042	16	120	1
133233156	16	120	1
133233184	7	120	1
133233452	16	120	1
133233534	16	120	1
133233680	43	120	1
133233742	26	120	1
133233824	35	120	1
133234318	16	120	1
133234339	50	120	1
133234465	14	120	1
133234529	49	120	1
133235034	50	120	1
133235087	7	120	1
133235636	2	120	1
133235814	23	120	1
133235987	14	120	1
133236130	8	120	1
133236213	35	120	1
133236214	4	120	1
133236378	16	120	1
133236743	22	120	1
133237337	2	120	1
133237411	46	120	1
133237965	6	120	1
133238050	30	120	1
133238254	21	120	1
133238383	19	120	1
133238496	26	120	1
133238702	7	120	1
133238931	31	120	1
133239039	25	120	1
133239065	44	120	1
133239236	47	120	1
133239537	26	120	1
133239552	10	120	1
133239554	18	120	1
133239930	21	120	1
133240262	25	120	1
133240668	30	120	1
133240767	19	120	1
133240956	13	120	1
133240965	45	120	1
133241697	55	120	1
133241957	25	120	1
133242147	46	120	1
133242613	7	120	1
133242633	10	120	1
133243055	30	120	1
133243463	30	120	1
133243894	17	120	1
133244058	30	120	1
133244471	17	120	1
133245613	3	120	1
133245930	47	120	1
133246677	33	120	1
133246679	33	120	1
133247241	4	120	1
133247601	26	120	1
133248004	19	120	1
133248083	30	120	1
133248299	30	120	1
133248378	13	120	1
133248988	22	120	1
133249095	30	120	1
133249361	58	120	1
133249530	49	120	1
133249799	11	120	1
133250163	13	120	1
133250191	49	120	1
133250234	30	120	1
133250352	45	120	1
133255962	30	120	1
133257133	7	120	1
133257267	11	120	1
133257332	20	120	1
133257627	18	120	1
133258006	30	120	1
133258882	30	120	1
133259077	31	120	1
133259215	20	120	1
133259440	32	120	1
133259602	20	120	1
133259944	30	120	1
133260155	20	120	1
133260217	30	120	1
133260264	29	120	1
133260482	30	120	1
133260689	30	120	1
133260824	30	120	1
133260979	30	120	1
133261159	29	120	1
133261444	57	120	1
133261576	17	120	1
133261702	19	120	1
133263092	42	120	1
133264173	45	120	1
133264355	11	120	1
133265055	18	120	1
133265423	19	120	1
133265561	13	120	1
133265773	57	120	1
133266283	19	120	1
133266385	23	120	1
133267372	56	120	1
133267677	20	120	1
133267916	19	120	1
133268180	13	120	1
133268284	56	120	1
133268893	30	120	1
133268992	46	120	1
133269214	56	120	1
133269221	46	120	1
133269244	43	120	1
133269284	43	120	1
133269484	56	120	1
133269764	43	120	1
133269970	43	120	1
133270620	7	120	1
133270929	43	120	1
133271056	21	120	1
133271250	43	120	1
133271647	57	120	1
133271715	14	120	1
133271721	53	120	1
133271910	13	120	1
133271964	43	120	1
133271997	44	120	1
133272512	9	120	1
133272554	21	120	1
133272612	48	120	1
133273007	48	120	1
133273275	51	120	1
133273660	51	120	1
133273696	51	120	1
133273954	51	120	1
133274219	16	120	1
133274265	10	120	1
133274782	9	120	1
133274794	24	120	1
133275002	15	120	1
133275101	15	120	1
133276073	42	120	1
133276138	8	120	1
133276318	42	120	1
133277840	29	120	1
133278606	6	120	1
133278860	47	120	1
133278931	21	120	1
133279782	13	120	1
133279804	11	120	1
133280190	17	120	1
133280352	29	120	1
133280688	17	120	1
133282454	29	120	1
133282939	49	120	1
133283399	29	120	1
133283557	58	120	1
133283849	11	120	1
133283864	8	120	1
133284142	8	120	1
133284246	19	120	1
133284724	19	120	1
133284751	21	120	1
133284762	19	120	1
133285289	10	120	1
133285724	8	120	1
133286542	21	120	1
133286574	21	120	1
133287578	19	120	1
133287857	21	120	1
133289850	23	120	1
133290178	23	120	1
133290556	47	120	1
133291007	46	120	1
133291061	29	120	1
133291343	51	120	1
133291635	2	120	1
133291685	51	120	1
133291987	25	120	1
133292449	24	120	1
133292561	29	120	1
133292992	23	120	1
133293333	25	120	1
133293711	29	120	1
133293930	23	120	1
133294116	21	120	1
133294460	2	120	1
133295019	24	120	1
133296500	5	120	1
133296590	17	120	1
133296730	24	120	1
133296766	26	120	1
133296796	55	120	1
133296820	26	120	1
133297149	24	120	1
133297180	27	120	1
133298024	2	120	1
133298589	24	120	1
133298800	25	120	1
133299156	26	120	1
133299758	2	120	1
133300065	24	120	1
133300187	4	120	1
133300230	27	120	1
133300241	24	120	1
133300257	55	120	1
133300261	21	120	1
133300423	55	120	1
133300826	8	120	1
133301000	2	120	1
133306355	24	120	1
133307080	24	120	1
133307484	24	120	1
133307501	29	120	1
133307507	8	120	1
133307542	24	120	1
133307596	2	120	1
133307663	24	120	1
133307728	2	120	1
133307817	26	120	1
133307862	24	120	1
133309389	4	120	1
133309870	6	120	1
133310281	13	120	1
133311011	24	120	1
133311394	55	120	1
133311510	30	120	1
133312087	31	120	1
133312371	24	120	1
133312870	4	120	1
133313213	55	120	1
133313215	20	120	1
133313238	24	120	1
133313394	23	120	1
133313407	54	120	1
133313602	24	120	1
133314632	21	120	1
133314917	22	120	1
133315210	22	120	1
133315503	8	120	1
133315516	22	120	1
133315521	21	120	1
133315529	11	120	1
133315696	23	120	1
133316869	4	120	1
133318259	25	120	1
133318327	26	120	1
133318916	24	120	1
133319206	16	120	1
133320522	55	120	1
133320690	56	120	1
133320767	30	120	1
133321079	24	120	1
133321319	56	120	1
133321338	31	120	1
133322722	56	120	1
133322738	57	120	1
133322828	16	120	1
133324139	25	120	1
133325302	60	120	1
133325478	56	120	1
133325893	25	120	1
133325950	35	120	1
133326156	25	120	1
133326287	25	120	1
133326549	55	120	1
133326796	56	120	1
133327115	35	120	1
133328583	55	120	1
133328673	35	120	1
133328741	35	120	1
133330469	2	120	1
133331005	25	120	1
133331011	5	120	1
133331121	25	120	1
133331141	56	120	1
133331200	24	120	1
133332100	25	120	1
133332599	4	120	1
133332610	25	120	1
133332649	25	120	1
133332962	35	120	1
133333927	55	120	1
133333946	25	120	1
133334260	35	120	1
133334436	25	120	1
133334950	25	120	1
133335251	5	120	1
133335397	60	120	1
133336114	35	120	1
133336298	26	120	1
133336739	26	120	1
133337372	23	120	1
133337424	4	120	1
133337530	44	120	1
133337983	23	120	1
133337986	23	120	1
133338056	3	120	1
133338244	23	120	1
133338294	23	120	1
133341034	20	120	1
133345462	23	120	1
133346526	3	120	1
133347106	23	120	1
133348477	42	120	1
133349164	23	120	1
133349237	23	120	1
133349467	23	120	1
133349661	22	120	1
133350217	4	120	1
133350240	23	120	1
133351571	19	120	1
133351917	23	120	1
133351964	23	120	1
133352378	23	120	1
133352504	23	120	1
133353006	23	120	1
133354178	23	120	1
133354804	3	120	1
133355213	39	120	1
133355556	56	120	1
133355666	58	120	1
133356273	34	120	1
133357023	12	120	1
133357229	21	120	1
133357286	38	120	1
133357757	58	120	1
133357937	58	120	1
133358513	57	120	1
133358774	21	120	1
133359559	21	120	1
133359889	9	120	1
133360485	16	120	1
133360486	17	120	1
133360606	4	120	1
133360704	59	120	1
133361719	32	120	1
133361836	37	120	1
133361925	26	120	1
133361992	58	120	1
133362278	58	120	1
133362359	21	120	1
133362457	5	120	1
133362486	32	120	1
133363912	21	120	1
133364258	21	120	1
133364285	17	120	1
133364652	21	120	1
133365472	31	120	1
133365548	26	120	1
133366174	26	120	1
133366272	22	120	1
133366503	59	120	1
133367010	5	120	1
133367344	26	120	1
133367447	21	120	1
133367484	32	120	1
133367678	26	120	1
133368739	26	120	1
133369178	5	120	1
133369678	58	120	1
133370142	6	120	1
133371024	24	120	1
133371819	26	120	1
133371822	26	120	1
133371891	26	120	1
133371962	58	120	1
133372171	5	120	1
133372485	5	120	1
133372606	26	120	1
133373727	21	120	1
133373787	26	120	1
133374332	23	120	1
133375036	26	120	1
133375129	26	120	1
133375459	32	120	1
133375584	26	120	1
133375621	26	120	1
133375724	58	120	1
133375923	24	120	1
133376043	58	120	1
133376048	26	120	1
133376074	25	120	1
133377243	26	120	1
133377944	26	120	1
133377982	21	120	1
133379593	59	120	1
133380508	21	120	1
133380661	26	120	1
133380662	26	120	1
133381503	58	120	1
133381625	5	120	1
133381781	26	120	1
133381783	32	120	1
133381805	21	120	1
133382143	32	120	1
133382469	58	120	1
133382502	5	120	1
133382774	58	120	1
133383063	21	120	1
133383327	21	120	1
133383633	32	120	1
133383738	21	120	1
133383953	27	120	1
133384587	14	120	1
133384753	21	120	1
133384911	58	120	1
133385127	59	120	1
133385745	30	120	1
133385798	4	120	1
133386054	32	120	1
133386301	5	120	1
133387007	5	120	1
133387112	4	120	1
133387208	21	120	1
133387383	18	120	1
133387385	9	120	1
133387872	5	120	1
133387892	21	120	1
133388043	32	120	1
133388319	58	120	1
133389284	23	120	1
133389755	26	120	1
133390248	5	120	1
133390589	26	120	1
133390667	58	120	1
133390995	26	120	1
133391310	26	120	1
133391518	26	120	1
133392451	26	120	1
133394120	32	120	1
133394356	5	120	1
133394920	25	120	1
133395580	2	120	1
133395785	32	120	1
133395970	16	120	1
133395984	14	120	1
133396003	32	120	1
133396972	5	120	1
133397223	21	120	1
133397235	58	120	1
133397551	26	120	1
133397628	32	120	1
133398119	5	120	1
133398594	5	120	1
133398612	57	120	1
133398712	32	120	1
133398742	32	120	1
133398962	21	120	1
133399686	52	120	1
133399833	3	120	1
133401403	18	120	1
133401427	18	120	1
133401900	58	120	1
133402173	32	120	1
133402714	19	120	1
133402736	21	120	1
133402837	59	120	1
133402972	7	120	1
133403001	32	120	1
133403083	21	120	1
133404316	32	120	1
133404411	32	120	1
133404646	21	120	1
133405041	10	120	1
133405464	58	120	1
133406698	21	120	1
133406796	21	120	1
133406988	32	120	1
133406996	58	120	1
133407187	57	120	1
133407263	56	120	1
133407541	31	120	1
133408345	31	120	1
133409134	21	120	1
133409815	32	120	1
133409840	57	120	1
133410066	57	120	1
133411667	58	120	1
133411775	30	120	1
133411801	30	120	1
133412255	7	120	1
133412582	30	120	1
133413136	30	120	1
133414114	2	120	1
133414389	21	120	1
133414401	21	120	1
133414538	5	120	1
133414743	52	120	1
133414783	31	120	1
133414805	7	120	1
133414934	52	120	1
133415651	21	120	1
133416068	31	120	1
133416234	4	120	1
133416301	52	120	1
133417764	31	120	1
133417915	20	120	1
133418645	31	120	1
133418931	31	120	1
