M1	M2	11	12	21	22	sample_size
41	188	NaN	NaN	NaN	NaN	90
41	189	0.6825963858569205	0.09518139192085727	0.0785147252541906	0.14370749696803162	90
41	190	0.7670454545454546	0.005681818181818182	0.22727272727272727	0.0	88
41	191	0.6796818651945353	0.09559903368186917	0.07312712356950962	0.15159197755408588	89
41	192	0.6789096819801638	0.09637121689624072	0.07951728431197105	0.14520181681162445	89
41	193	NaN	NaN	NaN	NaN	89
41	194	NaN	NaN	NaN	NaN	90
41	195	0.7987012937776087	4.923690017027755E-9	0.06493506985875495	0.13636363143994634	77
41	196	0.6789096811638011	0.09637121771260346	0.07951728512833378	0.14520181599526172	89
41	197	0.6789096816788063	0.09637121719759821	0.07951728461332853	0.14520181651026695	89
41	198	NaN	NaN	NaN	NaN	90
41	199	0.680851639922097	0.09692613785568087	0.09137058230012532	0.13085163992209692	90
41	200	0.6712674315893549	0.09884751093938077	0.08160613162903595	0.14827892584222843	87
41	201	NaN	NaN	NaN	NaN	89
41	202	0.6211265399675014	0.15665123781027634	0.08998457114360969	0.13223765107861254	90
41	203	0.46607664001802734	0.2958281218867346	0.05178050283911551	0.18631473525612258	84
41	204	0.6177416964973473	0.1575392023790571	0.09012347204197846	0.13459562908161704	89
41	205	NaN	NaN	NaN	NaN	82
41	206	0.6408067475855497	0.131920525141723	0.20010234332354118	0.027170383949186087	88
41	207	NaN	NaN	NaN	NaN	89
41	208	0.6342697607035359	0.14350801707424182	0.19350801707424184	0.02871420514798038	90
41	209	0.5931235767538792	0.18215732212252533	0.08665170414499725	0.13806739697859827	89
41	210	0.6272853600584438	0.14282958247029184	0.20030084683810792	0.02958421063315645	87
41	211	0.7647058823529411	0.0058823529411764705	0.22941176470588234	0.0	85
41	212	0.49192886073075154	0.28584891704702625	0.10807113926924851	0.11415108295297371	90
41	213	0.6221313346654345	0.1562777562436564	0.1562777562436564	0.06531315284725268	88
41	214	0.756578947368421	0.013157894736842105	0.23026315789473684	0.0	76
41	215	0.6247144086428121	0.15306336913496568	0.15861892469052125	0.06360329753170098	90
41	216	NaN	NaN	NaN	NaN	90
41	217	NaN	NaN	NaN	NaN	88
41	218	0.6251215590629214	0.1532875318461694	0.16465116820980577	0.056939740881103325	88
41	219	0.5008914759916481	0.27438942288475643	0.11708605209823958	0.10763304902535592	89
41	220	0.7490045379303433	0.024251276023145116	0.21029778765105211	0.016446398395459538	86
41	221	0.7261849111648665	0.04654236156240624	0.19426963428967897	0.0330030929830483	88
41	222	0.728462467916093	0.04864596581884674	0.1872001826863166	0.03569138357874363	83
41	223	NaN	NaN	NaN	NaN	89
41	224	0.7100988967709321	0.0651820021054724	0.18877750772344992	0.03594159340014557	89
41	225	0.6100314392151089	0.1600835033136267	0.16583062975040833	0.06405442772085605	87
41	226	0.7295500572860545	0.04573084159034997	0.19179825732068706	0.03292084380290845	89
41	227	NaN	NaN	NaN	NaN	89
41	228	0.6247144084670728	0.1530633693107049	0.15861892486626047	0.06360329735596175	90
41	229	0.7593566921804099	0.015924206695994543	0.22378937523532041	9.297258882751209E-4	89
41	230	0.7383742654170086	0.045716643673900534	0.18776209821935508	0.02814699268973583	88
41	231	0.7295500534578022	0.04573084541860221	0.19179826114893928	0.03292083997465622	89
41	232	0.7306256257044579	0.03996260958965976	0.192903786060248	0.036507978645634355	85
41	233	0.6837354029288502	0.1009868192933721	0.15654237484892766	0.05873540292885013	72
41	234	NaN	NaN	NaN	NaN	90
41	235	0.729550053838983	0.045730845037421544	0.1917982607677586	0.03292084035583689	89
41	236	0.6199514423863003	0.160947434018194	0.1553294564901041	0.0637716671054015	89
41	237	0.7328267025160536	0.04495107526172417	0.1893955197061686	0.03282670251605361	90
41	238	0.6942724582102567	0.08662641819423764	0.19336799122794548	0.025733132367560124	89
41	239	0.6748098468427234	0.10296793093505442	0.18630126426838775	0.03592095795383448	90
41	240	NaN	NaN	NaN	NaN	89
41	241	0.663836119881536	0.11144477899486847	0.1900964643881269	0.03462263673546861	89
41	242	NaN	NaN	NaN	NaN	89
41	243	0.7752807871890376	1.116873669909334E-7	0.21910123528287262	0.005617865840722896	89
41	244	NaN	NaN	NaN	NaN	89
41	245	0.7328267062464925	0.04495107153128531	0.18939551597572976	0.03282670624649247	90
41	246	0.7280786199683145	0.04969915780946334	0.1855016269452658	0.03672059527695642	81
41	247	0.6178100388233689	0.15996773895440883	0.15996773895440883	0.062254483267813396	90
41	248	0.7304889786356729	0.03457126232818262	0.22131825027998983	0.013621508756154737	83
41	249	0.782352840038112	1.011383585162108E-7	0.21176480702071146	0.005882251802817954	85
41	250	0.7754522703277119	0.008498346956238696	0.21220205065994238	0.0038473320561069834	81
41	251	0.6815807754638051	0.10508589120286148	0.1650858912028615	0.04824744213047185	75
41	252	0.7227659005454944	0.05501187723228339	0.2050118772322834	0.017210344989938838	90
41	253	0.7328267024493398	0.04495107532843801	0.18939551977288246	0.032826702449339766	90
41	254	0.6866830313773519	0.08859786749905256	0.19533944053276042	0.02937966059083507	89
41	255	0.6243872809689128	0.1572219144333861	0.1514747879966045	0.06691601660109667	87
41	256	NaN	NaN	NaN	NaN	89
41	257	0.617809135848579	0.15996864192919888	0.15996864192919888	0.06225358029302336	90
41	258	NaN	NaN	NaN	NaN	90
41	259	NaN	NaN	NaN	NaN	89
41	260	NaN	NaN	NaN	NaN	89
41	261	0.7136176745702778	0.06416010320749994	0.18638232542972216	0.03583989679250005	90
41	262	0.7727271639523519	1.087749209442586E-7	0.21590919968401187	0.01136352758871542	88
41	263	NaN	NaN	NaN	NaN	89
41	264	0.72955005613994	0.04573084273646458	0.19179825846680168	0.03292084265679384	89
41	265	0.7653525398385069	0.01554633656598735	0.2121755500491334	0.006925573546372203	89
41	266	NaN	NaN	NaN	NaN	84
41	267	0.7290085206059793	0.04627237827042517	0.19795777152885216	0.026761329594743363	89
41	268	0.7097787385624814	0.06608333040303588	0.19826723844901292	0.02587069258546987	87
41	269	NaN	NaN	NaN	NaN	90
41	270	NaN	NaN	NaN	NaN	90
41	271	0.6269051567886051	0.14837574208779933	0.14837574208779933	0.07634335903579617	89
41	272	NaN	NaN	NaN	NaN	90
41	273	NaN	NaN	NaN	NaN	89
41	274	0.7714168302381607	0.006360947539617102	0.21191650309517268	0.010305719127049565	90
41	275	0.6092490872565791	0.16603181161982533	0.14355990150746578	0.08115919961612972	89
41	276	NaN	NaN	NaN	NaN	89
41	277	0.704566485591873	0.07321129218590476	0.16765573663034922	0.054566485591873014	90
41	278	0.751567883012404	0.024902705222890134	0.21902035228171365	0.004509059482992218	85
41	279	0.5782084832020109	0.20020060770708004	0.16042788043435277	0.061163028656556324	88
41	280	0.43699100308741046	0.33573626963986225	0.09141808782168043	0.13585463945104684	88
41	281	NaN	NaN	NaN	NaN	86
41	282	0.5739741065013467	0.2038036712764311	0.15935922683198664	0.06286299539023558	90
41	283	NaN	NaN	NaN	NaN	89
41	284	NaN	NaN	NaN	NaN	90
41	285	NaN	NaN	NaN	NaN	89
41	286	0.5223530999138778	0.25542467786389994	0.12209134453056658	0.10013087769165564	90
41	287	0.7480040233479879	0.03106574409387267	0.18804248827991918	0.03288774427822035	86
41	288	NaN	NaN	NaN	NaN	88
41	289	NaN	NaN	NaN	NaN	90
41	290	0.5757908627757177	0.19746495117777071	0.16839518373591023	0.058349002310601396	86
41	291	NaN	NaN	NaN	NaN	90
41	292	0.564616716236153	0.21379237467293802	0.16833782921839255	0.05325307987251653	88
41	293	0.5755084018392851	0.2022693759384927	0.16338048704960384	0.05884173517261839	90
41	294	0.5469381116031384	0.22687141220638538	0.1613952217301949	0.0647952544602813	84
41	295	0.5889444965073226	0.19081740825458215	0.16700788444505835	0.0532302107930369	84
41	296	0.5755104427849702	0.20226733499280766	0.16337844610391877	0.05884377611830346	90
41	297	0.7777776683403599	1.0943741800057477E-7	0.21666677610408464	0.005555446118137555	90
41	298	0.5755104425905755	0.2022673351872023	0.1633784462983134	0.0588437759239088	90
41	299	NaN	NaN	NaN	NaN	90
41	300	0.5773679215002989	0.19791297737610558	0.16420511220756628	0.060513988916029215	89
41	301	0.7353592030392494	0.04241857473852839	0.18686301918297282	0.03535920303924939	90
41	302	0.7705881167227069	1.1857141073957176E-7	0.22352953033611664	0.005882234369765731	85
41	303	0.5448167114444646	0.23359237946462622	0.12563783401008077	0.09595307508082832	88
41	304	0.7353586405865326	0.042419137191245196	0.18686358163568964	0.03535864058653258	90
41	305	0.5289617402405301	0.24814669349440963	0.13368886216910844	0.08920270409595181	83
41	306	NaN	NaN	NaN	NaN	90
41	307	0.6263507080197331	0.15142706975804465	0.134760403091378	0.08746181913084423	90
41	308	NaN	NaN	NaN	NaN	90
41	309	0.6263507039621146	0.15142707381566323	0.13476040714899656	0.08746181507322566	90
41	310	0.72454451948594	0.05131754947957721	0.19499571039911742	0.029142220635365323	87
41	311	0.6732738423211408	0.10450393545663696	0.16561504656774806	0.05660717565447417	90
41	312	0.6685421521559992	0.10673874672040534	0.22471627481029297	2.826313302526515E-6	89
41	313	NaN	NaN	NaN	NaN	90
41	314	0.6722253325376966	0.10555244524008119	0.22221911190674784	3.110315474360672E-6	90
41	315	NaN	NaN	NaN	NaN	89
41	316	0.672222954641667	0.10555482313611073	0.2222214898027774	7.324194448293527E-7	90
41	317	0.6722253307995736	0.10555244697820422	0.22221911364487085	3.1085773513417065E-6	90
41	318	0.6722253305045521	0.1055524472732256	0.22221911393989227	3.108282329944236E-6	90
41	319	0.6849488356297314	0.10240748620934902	0.20010863563463638	0.012535042526283166	87
41	320	0.43882694210754297	0.3286149183575733	0.09605677882268959	0.13650136071219413	86
41	321	0.6843512050241558	0.09092969385224867	0.20890722194213632	0.015811879181459182	89
41	322	0.5008426940512388	0.26927224847749687	0.13708834043151985	0.09279671703974453	87
41	323	0.396139011541248	0.3816387662365298	0.10941654401430756	0.11280567820791466	90
41	324	NaN	NaN	NaN	NaN	90
41	325	0.6773991073006682	0.09788179157573619	0.17653347696899463	0.048185624154600884	89
41	326	0.7543441451270612	0.023433632650716706	0.21787807709516116	0.004344145127061072	90
41	327	0.6443798694918458	0.13090102938455872	0.19269878219354747	0.03202031893004803	89
41	328	NaN	NaN	NaN	NaN	89
41	329	0.7543441386181943	0.023433639159583474	0.21787808360402794	0.0043441386181942996	90
41	330	0.7543441424592578	0.023433635318519993	0.21787807976296444	0.004344142459257786	90
41	331	NaN	NaN	NaN	NaN	90
41	332	0.6429488910614012	0.13482888671637655	0.19593999782748767	0.02628222439473455	90
41	333	0.38610634532261456	0.39167143245516317	0.13056032134405207	0.09166190087817014	90
41	334	0.4095615529436869	0.3682162248340909	0.09599400261186865	0.12622821961035358	90
41	335	0.5171178154072862	0.2606599623704916	0.15510440681493606	0.06711781540728616	90
41	336	0.7352117964252325	0.04006910245117199	0.2198443833500484	0.004874717773547112	89
41	337	NaN	NaN	NaN	NaN	89
42	43	0.9374495569776987	0.017606622797582197	0.04007853290994175	0.004865287314777352	89
42	44	0.898876404494382	0.056179775280898875	0.0449438202247191	0.0	89
42	45	0.7388892066149195	0.21666634894063605	0.04444412671841385	3.177260305976146E-7	90
42	46	NaN	NaN	NaN	NaN	89
42	47	0.9034090909090909	0.05113636363636364	0.045454545454545456	0.0	88
42	48	0.9555555555555556	0.0	0.0	0.044444444444444446	90
42	49	NaN	NaN	NaN	NaN	90
42	50	0.9602272727272727	0.0	0.0	0.03977272727272727	88
42	51	0.8914310131874732	0.06412454236808246	0.041902320145860227	0.0025421242985842136	90
42	52	0.9523809523809523	0.005952380952380952	0.041666666666666664	0.0	84
42	53	NaN	NaN	NaN	NaN	90
42	54	NaN	NaN	NaN	NaN	89
42	55	0.8465908941106359	0.11363637861663684	1.498027319615034E-8	0.03977271229245408	88
42	56	0.8465908937235149	0.1136363790037577	1.5367394065601836E-8	0.039772711905333206	88
42	57	0.8914292129812144	0.06412634257434113	0.04190412035211891	0.0025403240923255336	90
42	58	0.8370786341717703	0.1179775456035105	1.7513622859695368E-8	0.04494380271109624	89
42	59	0.7055554135473932	0.2500001420081624	1.4200816239595682E-7	0.04444430243628205	90
42	60	0.937449469379752	0.017606710395528833	0.04007862050788838	0.0048651997168307195	89
42	61	0.6974628578674361	0.2580926976881194	0.008092697688119412	0.03635174675632503	90
42	62	0.9135802469135802	0.043209876543209874	0.043209876543209874	0.0	81
42	63	NaN	NaN	NaN	NaN	88
42	64	0.9101123595505618	0.0449438202247191	0.0449438202247191	0.0	89
42	65	0.9101123595505618	0.0449438202247191	0.0449438202247191	0.0	89
42	66	0.9111111111111111	0.044444444444444446	0.044444444444444446	0.0	90
42	67	0.9111111111111111	0.044444444444444446	0.044444444444444446	0.0	90
42	68	0.8166666666666667	0.1388888888888889	0.044444444444444446	0.0	90
42	69	NaN	NaN	NaN	NaN	90
42	70	0.8381335205545493	0.11742203500100634	0.006310923889895238	0.03813352055454921	90
42	71	0.6940025285545086	0.26105365122077234	0.0082446624567274	0.0366991577679917	89
42	72	NaN	NaN	NaN	NaN	90
42	73	NaN	NaN	NaN	NaN	90
42	74	NaN	NaN	NaN	NaN	90
42	75	0.8275862068965517	0.12643678160919541	0.04597701149425287	0.0	87
42	76	0.6974628591748171	0.25809269638073845	0.00809269638073845	0.036351748063705995	90
42	77	NaN	NaN	NaN	NaN	90
42	78	0.8829126323250637	0.07264292323049179	0.005976256563825123	0.03846818788061932	90
42	79	0.9111111111111111	0.044444444444444446	0.044444444444444446	0.0	90
42	80	0.6962596317894373	0.25828582275601725	0.008285822756017247	0.03716872269852821	88
42	81	NaN	NaN	NaN	NaN	90
42	82	NaN	NaN	NaN	NaN	90
42	83	NaN	NaN	NaN	NaN	88
42	84	NaN	NaN	NaN	NaN	87
42	85	0.9101123595505618	0.0449438202247191	0.0449438202247191	0.0	89
42	86	NaN	NaN	NaN	NaN	89
42	87	0.5588976634695171	0.39665789208603847	0.013324558752705166	0.031119885691739277	90
42	88	NaN	NaN	NaN	NaN	90
42	89	NaN	NaN	NaN	NaN	90
42	90	0.8815911771426461	0.07346500263263486	0.006049272295556215	0.03889454792916289	89
42	91	NaN	NaN	NaN	NaN	90
42	92	NaN	NaN	NaN	NaN	89
42	93	NaN	NaN	NaN	NaN	90
42	94	0.9101123595505618	0.0449438202247191	0.0449438202247191	0.0	89
42	95	0.9111111111111111	0.044444444444444446	0.044444444444444446	0.0	90
42	96	0.8146067415730337	0.1404494382022472	0.0449438202247191	0.0	89
42	97	NaN	NaN	NaN	NaN	90
42	98	0.9111111111111111	0.044444444444444446	0.044444444444444446	0.0	90
42	99	0.9090909090909091	0.045454545454545456	0.045454545454545456	0.0	88
42	100	0.9101123595505618	0.0449438202247191	0.0449438202247191	0.0	89
42	101	0.9012345679012346	0.04938271604938271	0.04938271604938271	0.0	81
42	102	0.9101123595505618	0.0449438202247191	0.0449438202247191	0.0	89
42	103	0.9101123595505618	0.0449438202247191	0.0449438202247191	0.0	89
42	104	0.9186046511627907	0.03488372093023256	0.046511627906976744	0.0	86
42	105	0.8829126322069004	0.07264292334865512	0.005976256681988447	0.038468187762456	90
42	106	0.9055555555555556	0.05	0.044444444444444446	0.0	90
42	107	NaN	NaN	NaN	NaN	90
42	108	NaN	NaN	NaN	NaN	90
42	109	0.8815911771764955	0.07346500259878544	0.006049272261706794	0.03889454796301231	89
42	110	0.9111111111111111	0.044444444444444446	0.044444444444444446	0.0	90
42	111	0.820016046522231	0.13060123742838634	0.007144447304929549	0.04223826874445317	81
42	112	0.6974628595776989	0.25809269597785656	0.008092695977856584	0.03635174846658786	90
42	113	0.9090909090909091	0.045454545454545456	0.045454545454545456	0.0	88
42	114	NaN	NaN	NaN	NaN	90
42	115	NaN	NaN	NaN	NaN	90
42	116	0.9101123595505618	0.0449438202247191	0.0449438202247191	0.0	89
42	117	NaN	NaN	NaN	NaN	90
42	118	NaN	NaN	NaN	NaN	89
42	119	NaN	NaN	NaN	NaN	89
42	120	NaN	NaN	NaN	NaN	90
42	121	NaN	NaN	NaN	NaN	90
42	122	0.8089887640449438	0.14606741573033707	0.0449438202247191	0.0	89
42	123	NaN	NaN	NaN	NaN	90
42	124	0.8146067415730337	0.1404494382022472	0.0449438202247191	0.0	89
42	125	NaN	NaN	NaN	NaN	80
42	126	NaN	NaN	NaN	NaN	88
42	127	0.8146067415730337	0.1404494382022472	0.0449438202247191	0.0	89
42	128	0.8202247191011236	0.1348314606741573	0.0449438202247191	0.0	89
42	129	NaN	NaN	NaN	NaN	89
42	130	NaN	NaN	NaN	NaN	87
42	131	0.74498454636033	0.21007163341495097	0.007824442403714991	0.03711937782100411	89
42	132	NaN	NaN	NaN	NaN	89
42	133	0.7420381716418131	0.21250728290364143	0.007961828358186878	0.037492717096358576	88
42	134	0.8166666666666667	0.1388888888888889	0.044444444444444446	0.0	90
42	135	NaN	NaN	NaN	NaN	89
42	136	0.7449845466519124	0.21007163312336846	0.007824442112132485	0.037119378112586615	89
42	137	NaN	NaN	NaN	NaN	84
42	138	0.7564262766848024	0.19862990309047837	0.007618667135422213	0.03732515308929689	89
42	139	0.8160919540229885	0.13793103448275862	0.04597701149425287	0.0	87
42	140	0.7422030098214393	0.21335254573411636	0.007796990178560805	0.03664745426588364	90
42	141	0.7593984398185806	0.19514701472687407	0.007647014726874061	0.037807530727671394	88
42	142	NaN	NaN	NaN	NaN	89
42	143	NaN	NaN	NaN	NaN	89
42	144	0.7447943347929846	0.2149757801495442	0.008079228425406247	0.03215065663206502	87
42	145	0.7449845468621835	0.21007163291309733	0.007824441901861368	0.037119378322857735	89
42	146	0.740259608813055	0.22077935222590608	1.3144668530696458E-7	0.03896090751435365	77
42	147	NaN	NaN	NaN	NaN	87
42	148	0.7564262760990033	0.19862990367627756	0.007618667721221385	0.037325152503497716	89
42	149	0.7565913171059443	0.1974316713998028	0.007776498986009695	0.03820051250824318	87
42	150	0.8089887640449438	0.14606741573033707	0.0449438202247191	0.0	89
42	151	NaN	NaN	NaN	NaN	87
42	152	0.722608051380807	0.23244812839447396	0.00772902727087845	0.03721479295384065	89
42	153	0.7478637703285789	0.20769178522697657	0.007691785226976581	0.03675265921746786	90
42	154	NaN	NaN	NaN	NaN	83
42	155	0.7449845462968316	0.21007163347844926	0.007824442467213278	0.037119377757505824	89
42	156	NaN	NaN	NaN	NaN	89
42	157	0.7865853658536586	0.18902439024390244	0.024390243902439025	0.0	82
42	158	0.8996317523406573	0.0559238032148983	0.005923803214898306	0.03852064122954614	90
42	159	0.9444444444444444	0.011111111111111112	0.044444444444444446	0.0	90
42	160	0.8202247191011236	0.1348314606741573	0.0449438202247191	0.0	89
42	161	0.7478637736438041	0.2076917819117514	0.007691781911751402	0.03675266253269304	90
42	162	0.8166666666666667	0.1388888888888889	0.044444444444444446	0.0	90
42	163	NaN	NaN	NaN	NaN	90
42	164	NaN	NaN	NaN	NaN	90
42	165	0.7478637705913326	0.20769178496422291	0.007691784964222939	0.03675265948022151	90
42	166	NaN	NaN	NaN	NaN	89
42	167	0.74782927093879	0.20671618360666458	0.00785254724302821	0.037601998211517246	88
42	168	NaN	NaN	NaN	NaN	90
42	169	NaN	NaN	NaN	NaN	90
42	170	NaN	NaN	NaN	NaN	86
42	171	0.7478637730186335	0.20769178253692197	0.007691782536921976	0.036752661907522466	90
42	172	0.7478637662514931	0.20769178930406246	0.007691789304062473	0.036752655140381965	90
42	173	0.7507076017027026	0.20434857807257828	0.007719364589432209	0.03722445563528689	89
42	174	0.7449845423536291	0.21007163742165175	0.007824446410415785	0.037119373814303316	89
42	175	0.7449845461316624	0.2100716336436185	0.007824442632382564	0.037119377592336536	89
42	176	NaN	NaN	NaN	NaN	90
42	177	0.7449845456517039	0.21007163412357707	0.007824443112341116	0.03711937711237799	89
42	178	0.8333382211818546	0.12221733437370087	0.044439556595923094	4.887848521350383E-6	90
42	179	NaN	NaN	NaN	NaN	88
42	180	0.7478637736164553	0.2076917819391002	0.007691781939100211	0.03675266250534423	90
42	181	NaN	NaN	NaN	NaN	90
42	182	NaN	NaN	NaN	NaN	89
42	183	0.7390211192107715	0.21500186929497556	0.008105317570837616	0.03787169392341526	87
42	184	0.7478637734594317	0.2076917820961238	0.007691782096123824	0.03675266234832062	90
42	185	0.7449845457370926	0.21007163403818818	0.007824443026952238	0.03711937719776686	89
42	186	0.8166666666666667	0.1388888888888889	0.044444444444444446	0.0	90
42	187	NaN	NaN	NaN	NaN	89
42	188	NaN	NaN	NaN	NaN	90
42	189	0.7535201387144446	0.20203541684111098	0.007590972396666548	0.0368534720477779	90
42	190	0.9545454545454546	0.005681818181818182	0.03977272727272727	0.0	88
42	191	0.7449845465492853	0.21007163322599562	0.007824442214759671	0.03711937800995943	89
42	192	0.750707607158974	0.20434857261630693	0.007719359133160832	0.03722446109155827	89
42	193	NaN	NaN	NaN	NaN	89
42	194	NaN	NaN	NaN	NaN	90
42	195	0.8181818181818182	0.13636363636363635	0.045454545454545456	0.0	77
42	196	0.750707919067878	0.20434826070740286	0.007719047224256809	0.03722477300046229	89
42	197	0.7507076059979735	0.20434857377730747	0.0077193602941614155	0.03722445993055769	89
42	198	NaN	NaN	NaN	NaN	90
42	199	0.7648207585758005	0.1907347969797551	0.007401463646421746	0.0370429807980227	90
42	200	0.7448827397098192	0.20914024879592788	0.007990823508571549	0.037986187985681326	87
42	201	NaN	NaN	NaN	NaN	89
42	202	0.66666745403934	0.2888881015162154	0.044443657071771	7.873726734391034E-7	90
42	203	0.49446278129283305	0.4698229329928812	0.023394361564309817	0.012319924149975897	84
42	204	0.6629220927010792	0.29213408707420174	0.044943075838246686	7.443864724131587E-7	89
42	205	NaN	NaN	NaN	NaN	82
42	206	0.8150382802379444	0.13950717430751008	0.025870810671146452	0.019583734783399004	88
42	207	NaN	NaN	NaN	NaN	89
42	208	0.8020968892802269	0.15345866627532856	0.02568088849755078	0.018763555946893662	90
42	209	0.6348336163672031	0.32022256340807764	0.044941664531673184	2.1556930459157845E-6	89
42	210	0.8010261352061738	0.15299685329957333	0.026560071690377912	0.01941693980387496	87
42	211	0.9529411764705882	0.0058823529411764705	0.041176470588235294	0.0	85
42	212	0.5781208476559516	0.3774347078996039	0.02187915234404839	0.02256529210039606	90
42	213	0.745030120336695	0.20951533420875948	0.033378970572395875	0.012075574882149581	88
42	214	0.9473684210526315	0.013157894736842105	0.039473684210526314	0.0	76
42	215	0.7508184364513929	0.2047371191041626	0.03251489688194037	0.011929547562504073	90
42	216	NaN	NaN	NaN	NaN	90
42	217	NaN	NaN	NaN	NaN	88
42	218	0.7566867054123931	0.19785874913306153	0.033086021860334255	0.0123685235942112	88
42	219	0.5894874968596026	0.36556868291567834	0.028490031230285102	0.016453788994434	89
42	220	0.9232368202785138	0.030251551814509416	0.03606550530288151	0.010446122604095234	86
42	221	0.8833762514677886	0.07116920307766586	0.03707829398675677	0.008376251467788684	88
42	222	0.8760994450213473	0.07570778389431534	0.039563205581062334	0.008629565503275014	83
42	223	NaN	NaN	NaN	NaN	89
42	224	0.8676391675560522	0.08741701221922861	0.031237236938329728	0.013706583286389372	89
42	225	0.7420341123499592	0.211988876155788	0.03382795661555809	0.012149054878694785	87
42	226	0.8847298491908602	0.07032633058442077	0.03661846541588144	0.00832535480883766	89
42	227	NaN	NaN	NaN	NaN	89
42	228	0.7508181125548617	0.20473744300069388	0.03251522077847164	0.011929223665972809	90
42	229	0.9433249881036305	0.011731191671650272	0.039821079312099716	0.00512274091261939	89
42	230	0.8893484370854872	0.06519701745996728	0.03678792655087637	0.008666618903669083	88
42	231	0.8847298499145525	0.0703263298607283	0.03661846469218897	0.00832535553253013	89
42	232	0.8917245595147696	0.06709896989699513	0.0318048522499363	0.00937161833829899	85
42	233	0.7883225971110926	0.15612184733335174	0.05195518066668508	0.0036003748888704798	72
42	234	NaN	NaN	NaN	NaN	90
42	235	0.8847294688905819	0.07032671088469905	0.03661884571615972	0.00832497450855938	89
42	236	0.7421970384054087	0.21285914136987216	0.03308386047099576	0.011859959753723339	89
42	237	0.8860513931476143	0.0695041624079413	0.03617082907460797	0.008273615369836474	90
42	238	0.848314606741573	0.11235955056179775	0.03932584269662921	0.0	89
42	239	0.8212629287508321	0.1342926268047234	0.03984818236027896	0.004596262084165484	90
42	240	NaN	NaN	NaN	NaN	89
42	241	0.8130965111616258	0.14195966861365508	0.04083607310803709	0.004107747116682011	89
42	242	NaN	NaN	NaN	NaN	89
42	243	0.949438202247191	0.0056179775280898875	0.0449438202247191	0.0	89
42	244	NaN	NaN	NaN	NaN	89
